incident_id,datetime,date,time,area,system,type_incident,duration_minutes,impact_brl,severity,status,recurrence_count,customer_id,latitude,longitude,year_month,significant_loss,month,year
INC00284,2024-03-09,2024-03-09,20:30:00,Investimentos,Core Banking,Degradação,193,9689.13,Alta,Fechado,4,CUST4743,-33.84499612590014,-51.147325214757,2024-03,0,3,2024
INC00285,2025-02-26,2025-02-26,23:19:00,Crédito,Mobile App,Indisponibilidade,82,18985.63,Alta,Resolvido,3,CUST8008,-33.890283531803405,-51.16386173884345,2025-02,0,2,2025
INC00286,2024-01-27,2024-01-27,04:03:00,Pagamentos,Web Portal,Roubo,439,31559.9,Baixa,Em Análise,2,CUST4324,-33.886766944387986,-51.13739404685572,2024-01,0,1,2024
INC00287,2024-12-05,2024-12-05,11:19:00,Pagamentos,Mobile App,Degradação,94,30835.08,Baixa,Resolvido,0,CUST9632,-33.83230003946342,-51.19694316326524,2024-12,0,12,2024
INC00288,2025-01-31,2025-01-31,23:49:00,Investimentos,Web Portal,Fraude,180,16485.03,Média,Aberto,2,CUST4257,-33.83249533777101,-51.10301086581183,2025-01,0,1,2025
INC00289,2024-07-28,2024-07-28,16:50:00,Investimentos,Atm Network,Erro,25,14700.98,Baixa,Fechado,3,CUST1226,-33.80208966057477,-51.107529100795446,2024-07,0,7,2024
INC00290,2025-03-07,2025-03-07,08:35:00,Cartões,Payment Gateway,Erro,58,38626.25,Alta,Fechado,2,CUST3401,-33.82880470119344,-51.10647298374181,2025-03,1,3,2025
INC00291,2024-01-23,2024-01-23,20:33:00,Pagamentos,Web Portal,Degradação,188,23806.86,Média,Aberto,2,CUST5718,-33.85067565040665,-51.16349965044163,2024-01,0,1,2024
INC00292,2024-01-28,2024-01-28,03:01:00,Crédito,Core Banking,Erro,363,5084.76,Alta,Aberto,3,CUST2024,-33.814267217646645,-51.146810904234094,2024-01,0,1,2024
INC00293,2025-08-23,2025-08-23,14:33:00,Pagamentos,Mobile App,Erro,226,6914.59,Baixa,Aberto,1,CUST6672,-33.8895527014184,-51.10458693969424,2025-08,0,8,2025
INC00294,2024-09-19,2024-09-19,03:05:00,Cartões,Atm Network,Indisponibilidade,319,25411.01,Baixa,Em Análise,4,CUST8727,-33.85507041791037,-51.10976539435724,2024-09,0,9,2024
INC00295,2024-04-02,2024-04-02,06:41:00,Canais Digitais,Core Banking,Fraude,332,29927.9,Média,Resolvido,0,CUST6280,-33.87128908890724,-51.12097555240989,2024-04,0,4,2024
INC00296,2025-01-16,2025-01-16,18:50:00,Investimentos,Atm Network,Fraude,183,2415.76,Baixa,Fechado,4,CUST1870,-33.88953621930724,-51.159266841015246,2025-01,0,1,2025
INC00297,2025-07-16,2025-07-16,21:11:00,Investimentos,Payment Gateway,Indisponibilidade,280,14443.43,Média,Resolvido,0,CUST4199,-33.82364979152796,-51.14356607768178,2025-07,0,7,2025
INC00298,2024-06-06,2024-06-06,02:44:00,Cartões,Mobile App,Indisponibilidade,116,7338.86,Alta,Aberto,4,CUST2745,-33.84892079695011,-51.12070875257834,2024-06,0,6,2024
INC00299,2025-03-30,2025-03-30,17:39:00,Crédito,Mobile App,Erro,228,18833.32,Baixa,Aberto,2,CUST6270,-33.844323128010245,-51.172698800446,2025-03,0,3,2025
INC00300,2024-03-03,2024-03-03,20:14:00,Investimentos,Payment Gateway,Roubo,218,37838.6,Média,Resolvido,1,CUST9635,-33.858874481208964,-51.13735506317719,2024-03,0,3,2024
INC00301,2024-02-07,2024-02-07,00:34:00,Fraudes,Mobile App,Erro,63,5045.76,Baixa,Fechado,2,CUST6886,-33.85396627683973,-51.11720656751481,2024-02,0,2,2024
INC00302,2025-01-22,2025-01-22,07:35:00,Investimentos,Web Portal,Indisponibilidade,331,9779.75,Baixa,Em Análise,1,CUST6590,-33.8883982612877,-51.12925452082671,2025-01,0,1,2025
INC00303,2025-01-29,2025-01-29,15:29:00,Fraudes,Atm Network,Fraude,397,13521.72,Crítica,Resolvido,3,CUST8897,-33.8327082175713,-51.1520519368809,2025-01,0,1,2025
INC00304,2025-04-10,2025-04-10,22:41:00,Cartões,Core Banking,Erro,113,5245.26,Crítica,Aberto,0,CUST9664,-33.85675526403948,-51.14153916404449,2025-04,0,4,2025
INC00305,2025-06-14,2025-06-14,11:13:00,Cartões,Payment Gateway,Roubo,389,2376.18,Média,Aberto,0,CUST9271,-33.81832324268704,-51.10113244568542,2025-06,0,6,2025
INC00306,2025-12-13,2025-12-13,13:01:00,Investimentos,Web Portal,Erro,161,7698.2,Alta,Em Análise,3,CUST6158,-33.88037127998569,-51.13980122053528,2025-12,0,12,2025
INC00307,2025-01-11,2025-01-11,22:36:00,Pagamentos,Core Banking,Degradação,195,56485.68,Média,Resolvido,4,CUST9431,-33.87949449065812,-51.12143822459814,2025-01,1,1,2025
INC00308,2024-08-23,2024-08-23,04:37:00,Fraudes,Core Banking,Erro,204,12592.69,Baixa,Em Análise,3,CUST1589,-33.83542404284693,-51.12733952356224,2024-08,0,8,2024
INC00309,2025-08-03,2025-08-03,12:40:00,Crédito,Payment Gateway,Indisponibilidade,316,12714.27,Baixa,Em Análise,3,CUST2884,-33.81539965766026,-51.12985093844706,2025-08,0,8,2025
INC00310,2024-07-16,2024-07-16,21:59:00,Investimentos,Web Portal,Fraude,200,25244.28,Alta,Fechado,1,CUST6399,-33.85278021613818,-51.1283630944886,2024-07,0,7,2024
INC00311,2024-11-16,2024-11-16,14:13:00,Crédito,Core Banking,Fraude,39,14055.65,Baixa,Fechado,3,CUST9503,-33.827304613126685,-51.15455902487186,2024-11,0,11,2024
INC00312,2024-02-27,2024-02-27,23:38:00,Investimentos,Core Banking,Indisponibilidade,383,40008.13,Média,Aberto,0,CUST2076,-33.800067007850686,-51.15258398254819,2024-02,1,2,2024
INC00313,2024-01-19,2024-01-19,19:01:00,Pagamentos,Web Portal,Degradação,391,18474.37,Média,Resolvido,2,CUST8235,-33.80097343602711,-51.15321372626392,2024-01,0,1,2024
INC00314,2025-12-03,2025-12-03,06:05:00,Pagamentos,Mobile App,Indisponibilidade,250,8516.11,Média,Fechado,1,CUST7837,-33.82556631571783,-51.19667453927874,2025-12,0,12,2025
INC00315,2025-09-02,2025-09-02,16:58:00,Pagamentos,Core Banking,Erro,241,26319.98,Baixa,Aberto,1,CUST1033,-33.826041351032174,-51.17589346696677,2025-09,0,9,2025
INC00316,2025-05-23,2025-05-23,01:34:00,Canais Digitais,Atm Network,Indisponibilidade,108,4672.3,Baixa,Resolvido,4,CUST2841,-33.875238111280105,-51.184543599335015,2025-05,0,5,2025
INC00317,2024-10-25,2024-10-25,04:04:00,Pagamentos,Web Portal,Indisponibilidade,11,11525.89,Baixa,Aberto,2,CUST5481,-33.81664603684562,-51.11135549886028,2024-10,0,10,2024
INC00318,2024-05-06,2024-05-06,00:39:00,Cartões,Core Banking,Degradação,287,6769.85,Média,Fechado,1,CUST9440,-33.85948978729529,-51.17250306335471,2024-05,0,5,2024
INC00319,2024-04-24,2024-04-24,11:55:00,Cartões,Payment Gateway,Erro,5,5682.87,Média,Aberto,3,CUST2134,-33.803800609013315,-51.186155736553445,2024-04,0,4,2024
INC00320,2024-07-01,2024-07-01,03:44:00,Canais Digitais,Atm Network,Roubo,223,34259.75,Média,Resolvido,1,CUST8261,-33.89185723112931,-51.18802330680892,2024-07,0,7,2024
INC00321,2025-02-04,2025-02-04,22:46:00,Fraudes,Core Banking,Roubo,468,29629.67,Média,Resolvido,1,CUST6298,-33.856415963112724,-51.13000101654479,2025-02,0,2,2025
INC00322,2025-06-05,2025-06-05,10:09:00,Crédito,Atm Network,Fraude,234,18790.19,Baixa,Aberto,1,CUST8017,-33.844415951231646,-51.1993916689085,2025-06,0,6,2025
INC00323,2025-04-26,2025-04-26,02:53:00,Investimentos,Atm Network,Indisponibilidade,459,50485.64,Alta,Resolvido,4,CUST8771,-33.85948437929138,-51.15286955982435,2025-04,1,4,2025
INC00324,2024-07-23,2024-07-23,13:15:00,Investimentos,Mobile App,Fraude,176,8044.32,Média,Aberto,1,CUST9567,-33.87894208094951,-51.18811288944018,2024-07,0,7,2024
INC00325,2025-11-28,2025-11-28,09:28:00,Canais Digitais,Atm Network,Degradação,91,26042.0,Baixa,Resolvido,1,CUST9915,-33.84070115112175,-51.115033662236414,2025-11,0,11,2025
INC00326,2025-06-22,2025-06-22,09:11:00,Cartões,Mobile App,Roubo,45,39451.77,Baixa,Aberto,4,CUST2913,-33.824408208537484,-51.10415496435476,2025-06,1,6,2025
INC00327,2025-02-08,2025-02-08,08:00:00,Investimentos,Web Portal,Indisponibilidade,127,17635.23,Alta,Aberto,2,CUST5297,-33.83551614039798,-51.104124538378514,2025-02,0,2,2025
INC00328,2025-03-22,2025-03-22,04:19:00,Cartões,Mobile App,Degradação,335,14951.86,Alta,Aberto,0,CUST2942,-33.8765551151192,-51.155803589105325,2025-03,0,3,2025
INC00329,2024-11-02,2024-11-02,07:42:00,Fraudes,Payment Gateway,Degradação,302,9602.07,Baixa,Em Análise,4,CUST5004,-33.82683920556315,-51.13554851755652,2024-11,0,11,2024
INC00330,2024-06-29,2024-06-29,11:00:00,Crédito,Core Banking,Indisponibilidade,377,25993.38,Média,Resolvido,4,CUST2331,-33.87431021939554,-51.14002958634893,2024-06,0,6,2024
INC00331,2024-09-16,2024-09-16,21:19:00,Fraudes,Web Portal,Degradação,421,4029.3,Baixa,Fechado,1,CUST8890,-33.88247976370759,-51.164996109861406,2024-09,0,9,2024
INC00332,2025-07-07,2025-07-07,10:36:00,Canais Digitais,Web Portal,Indisponibilidade,182,2513.52,Baixa,Aberto,1,CUST5588,-33.83093319845612,-51.15559355085795,2025-07,0,7,2025
INC00333,2024-01-11,2024-01-11,14:36:00,Pagamentos,Payment Gateway,Indisponibilidade,67,22450.54,Média,Em Análise,0,CUST1337,-33.815721275388604,-51.19356763027668,2024-01,0,1,2024
INC00334,2024-03-25,2024-03-25,11:36:00,Pagamentos,Mobile App,Erro,169,7445.43,Média,Fechado,1,CUST8066,-33.85184605523034,-51.12043009673285,2024-03,0,3,2024
INC00335,2024-02-03,2024-02-03,16:48:00,Pagamentos,Core Banking,Fraude,191,8305.45,Média,Aberto,3,CUST8813,-33.84686082068615,-51.17591964878454,2024-02,0,2,2024
INC00336,2024-01-30,2024-01-30,23:43:00,Fraudes,Mobile App,Degradação,387,6389.14,Baixa,Fechado,1,CUST9983,-33.869725242952875,-51.15394726688636,2024-01,0,1,2024
INC00337,2025-09-16,2025-09-16,23:27:00,Investimentos,Atm Network,Degradação,213,18918.43,Baixa,Em Análise,1,CUST4611,-33.850538198489,-51.15193792663834,2025-09,0,9,2025
INC00338,2025-05-28,2025-05-28,14:14:00,Crédito,Mobile App,Erro,231,17167.26,Baixa,Fechado,3,CUST4700,-33.88680170019876,-51.14392882608487,2025-05,0,5,2025
INC00339,2024-12-12,2024-12-12,05:43:00,Pagamentos,Web Portal,Erro,436,6205.91,Baixa,Aberto,0,CUST7118,-33.804416917031695,-51.1182123362112,2024-12,0,12,2024
INC00340,2024-03-12,2024-03-12,19:49:00,Canais Digitais,Core Banking,Erro,393,16667.95,Baixa,Fechado,3,CUST8105,-33.81996393463434,-51.130811895381626,2024-03,0,3,2024
INC00341,2024-12-24,2024-12-24,13:01:00,Canais Digitais,Mobile App,Roubo,52,17963.63,Baixa,Fechado,4,CUST3673,-33.83320269391778,-51.13369369508708,2024-12,0,12,2024
INC00342,2024-12-11,2024-12-11,08:36:00,Pagamentos,Core Banking,Roubo,228,12672.43,Baixa,Aberto,3,CUST3122,-33.84618056283156,-51.14732545041951,2024-12,0,12,2024
INC00343,2024-05-06,2024-05-06,19:25:00,Pagamentos,Core Banking,Roubo,7,30768.26,Baixa,Em Análise,2,CUST8082,-33.820783086377205,-51.19040442450535,2024-05,0,5,2024
INC00344,2024-11-12,2024-11-12,00:54:00,Crédito,Atm Network,Indisponibilidade,376,13684.06,Média,Em Análise,4,CUST9250,-33.85052427604142,-51.159799152834914,2024-11,0,11,2024
INC00345,2024-10-17,2024-10-17,02:05:00,Pagamentos,Atm Network,Degradação,179,21384.39,Baixa,Fechado,1,CUST3062,-33.870002609184546,-51.10426831487094,2024-10,0,10,2024
INC00346,2025-03-25,2025-03-25,04:52:00,Crédito,Web Portal,Fraude,450,14152.36,Baixa,Resolvido,4,CUST2254,-33.883962576483334,-51.10044519247118,2025-03,0,3,2025
INC00347,2025-04-08,2025-04-08,04:32:00,Canais Digitais,Payment Gateway,Indisponibilidade,103,17601.59,Média,Fechado,0,CUST4688,-33.83524144111982,-51.12695018538991,2025-04,0,4,2025
INC00348,2024-02-03,2024-02-03,16:50:00,Pagamentos,Core Banking,Degradação,120,13834.54,Baixa,Resolvido,0,CUST4748,-33.80705742549735,-51.17724850369254,2024-02,0,2,2024
INC00349,2024-09-30,2024-09-30,13:11:00,Fraudes,Payment Gateway,Degradação,274,6608.99,Média,Fechado,3,CUST7342,-33.884638144649564,-51.18981093539966,2024-09,0,9,2024
INC00350,2025-04-01,2025-04-01,09:19:00,Fraudes,Web Portal,Erro,451,11147.86,Baixa,Em Análise,4,CUST5130,-33.88199819549492,-51.15852356409538,2025-04,0,4,2025
INC00351,2025-01-02,2025-01-02,20:49:00,Canais Digitais,Core Banking,Erro,372,31979.14,Baixa,Fechado,1,CUST5257,-33.85663939665904,-51.11434280976407,2025-01,0,1,2025
INC00352,2025-09-17,2025-09-17,23:58:00,Crédito,Core Banking,Indisponibilidade,257,38412.91,Baixa,Fechado,0,CUST4029,-33.81931006520803,-51.1278135760105,2025-09,0,9,2025
INC00353,2025-04-25,2025-04-25,10:33:00,Fraudes,Payment Gateway,Erro,321,21289.76,Baixa,Resolvido,1,CUST3846,-33.87060772710285,-51.11161077624589,2025-04,0,4,2025
INC00354,2024-04-28,2024-04-28,17:28:00,Crédito,Mobile App,Degradação,419,18544.25,Média,Em Análise,2,CUST9662,-33.87460870753299,-51.13842236853024,2024-04,0,4,2024
INC00355,2024-02-21,2024-02-21,06:30:00,Fraudes,Atm Network,Erro,99,4245.61,Alta,Resolvido,0,CUST5035,-33.83800337085371,-51.18696716354104,2024-02,0,2,2024
INC00356,2025-04-13,2025-04-13,23:46:00,Fraudes,Mobile App,Roubo,277,18246.99,Baixa,Fechado,3,CUST3899,-33.846438521812566,-51.18852040330019,2025-04,0,4,2025
INC00357,2024-01-20,2024-01-20,10:49:00,Crédito,Payment Gateway,Erro,384,5759.83,Baixa,Aberto,2,CUST5443,-33.89397796355547,-51.19519976973699,2024-01,0,1,2024
INC00358,2025-03-03,2025-03-03,22:43:00,Investimentos,Atm Network,Degradação,28,11812.23,Média,Fechado,4,CUST5789,-33.89185100226907,-51.14329200294265,2025-03,0,3,2025
INC00359,2025-11-17,2025-11-17,05:19:00,Fraudes,Mobile App,Indisponibilidade,120,18406.43,Baixa,Fechado,1,CUST1912,-33.83569870198152,-51.17571137633752,2025-11,0,11,2025
INC00360,2025-02-24,2025-02-24,22:44:00,Pagamentos,Atm Network,Fraude,155,9012.84,Alta,Resolvido,0,CUST5242,-33.85348764008522,-51.126561635864505,2025-02,0,2,2025
INC00361,2024-10-10,2024-10-10,19:15:00,Canais Digitais,Core Banking,Erro,342,17206.9,Baixa,Aberto,2,CUST8541,-33.80290228084108,-51.13137500641425,2024-10,0,10,2024
INC00362,2025-04-14,2025-04-14,17:41:00,Investimentos,Mobile App,Degradação,54,11278.66,Crítica,Aberto,2,CUST2711,-33.83214685892699,-51.16818892575917,2025-04,0,4,2025
INC00363,2024-11-30,2024-11-30,22:07:00,Crédito,Atm Network,Fraude,210,17580.63,Baixa,Resolvido,0,CUST9866,-33.898992633800674,-51.1823198333536,2024-11,0,11,2024
INC00364,2025-02-02,2025-02-02,17:20:00,Investimentos,Atm Network,Fraude,339,55243.59,Baixa,Em Análise,4,CUST2439,-33.85189812201995,-51.1897599650204,2025-02,1,2,2025
INC00365,2025-11-18,2025-11-18,00:54:00,Cartões,Atm Network,Roubo,83,27550.5,Alta,Aberto,4,CUST6613,-33.85855520649645,-51.12626847261869,2025-11,0,11,2025
INC00366,2024-10-08,2024-10-08,07:28:00,Cartões,Mobile App,Fraude,74,12016.2,Média,Aberto,3,CUST4630,-33.88932861400062,-51.15495590045741,2024-10,0,10,2024
INC00367,2025-12-02,2025-12-02,05:04:00,Fraudes,Web Portal,Degradação,31,46531.15,Média,Resolvido,4,CUST6375,-33.80767911641278,-51.167647008582186,2025-12,1,12,2025
INC00368,2025-10-22,2025-10-22,14:21:00,Fraudes,Mobile App,Degradação,275,27049.49,Média,Em Análise,3,CUST8103,-33.81949887009183,-51.11433469841937,2025-10,0,10,2025
INC00369,2024-05-22,2024-05-22,14:33:00,Pagamentos,Payment Gateway,Erro,54,9124.76,Média,Em Análise,2,CUST9877,-33.876991409157995,-51.140638678343066,2024-05,0,5,2024
INC00370,2024-02-20,2024-02-20,00:54:00,Canais Digitais,Mobile App,Erro,296,8352.35,Baixa,Fechado,0,CUST5216,-33.8744019241157,-51.14819976636034,2024-02,0,2,2024
INC00371,2024-03-14,2024-03-14,22:25:00,Investimentos,Atm Network,Erro,251,28261.45,Média,Fechado,4,CUST3466,-33.89679819466805,-51.12566208350244,2024-03,0,3,2024
INC00372,2024-01-14,2024-01-14,10:09:00,Cartões,Core Banking,Fraude,268,16376.89,Baixa,Resolvido,3,CUST8824,-33.87032825484209,-51.11844168597647,2024-01,0,1,2024
INC00373,2024-03-09,2024-03-09,17:17:00,Fraudes,Mobile App,Fraude,83,5666.22,Alta,Em Análise,2,CUST5124,-33.841537799108664,-51.13139268445773,2024-03,0,3,2024
INC00374,2025-05-13,2025-05-13,16:25:00,Canais Digitais,Mobile App,Roubo,391,14862.29,Crítica,Resolvido,4,CUST1965,-33.85791566116133,-51.15599936814007,2025-05,0,5,2025
INC00375,2024-02-21,2024-02-21,07:46:00,Investimentos,Atm Network,Erro,194,10371.04,Baixa,Fechado,1,CUST7928,-33.80307445362803,-51.16207012073279,2024-02,0,2,2024
INC00376,2024-08-20,2024-08-20,07:48:00,Fraudes,Core Banking,Indisponibilidade,51,7442.64,Baixa,Resolvido,2,CUST7096,-33.89439198307363,-51.12283350617273,2024-08,0,8,2024
INC00377,2025-09-08,2025-09-08,11:26:00,Fraudes,Core Banking,Roubo,465,12829.33,Baixa,Resolvido,4,CUST7157,-33.8408569841101,-51.14820928393598,2025-09,0,9,2025
INC00378,2024-01-17,2024-01-17,07:24:00,Cartões,Payment Gateway,Indisponibilidade,365,15644.17,Baixa,Aberto,2,CUST9120,-33.81416905594929,-51.12956139214826,2024-01,0,1,2024
INC00379,2025-08-17,2025-08-17,13:03:00,Cartões,Mobile App,Fraude,358,42404.15,Alta,Aberto,0,CUST2508,-33.85192590875903,-51.11096012109195,2025-08,1,8,2025
INC00380,2024-07-24,2024-07-24,00:00:00,Fraudes,Core Banking,Roubo,476,30473.18,Baixa,Aberto,0,CUST1871,-33.89970372794396,-51.10841093652633,2024-07,0,7,2024
INC00381,2024-03-27,2024-03-27,18:30:00,Crédito,Core Banking,Roubo,356,14465.03,Baixa,Fechado,0,CUST1863,-33.87571985001737,-51.17222843607595,2024-03,0,3,2024
INC00382,2025-05-23,2025-05-23,15:13:00,Fraudes,Web Portal,Degradação,193,2388.29,Alta,Resolvido,1,CUST4055,-33.8676231024332,-51.18121100497275,2025-05,0,5,2025
INC00383,2025-04-04,2025-04-04,20:47:00,Canais Digitais,Web Portal,Fraude,420,7723.46,Alta,Aberto,0,CUST6133,-33.803400550544254,-51.17387126396632,2025-04,0,4,2025
INC00384,2025-10-02,2025-10-02,04:40:00,Fraudes,Core Banking,Fraude,260,14315.46,Média,Aberto,1,CUST3682,-33.80882267181613,-51.12486282294645,2025-10,0,10,2025
INC00385,2025-06-20,2025-06-20,01:49:00,Pagamentos,Payment Gateway,Roubo,226,4440.55,Média,Aberto,0,CUST6278,-33.80508294948923,-51.16299419639539,2025-06,0,6,2025
INC00386,2025-08-09,2025-08-09,05:08:00,Pagamentos,Core Banking,Fraude,376,11402.67,Média,Fechado,2,CUST6448,-33.8174241542383,-51.18266107191587,2025-08,0,8,2025
INC00387,2024-07-24,2024-07-24,00:40:00,Pagamentos,Atm Network,Roubo,245,23127.36,Crítica,Fechado,4,CUST1613,-33.86483522658861,-51.19016145074931,2024-07,0,7,2024
INC00388,2024-05-09,2024-05-09,15:12:00,Crédito,Mobile App,Degradação,273,22203.27,Média,Resolvido,4,CUST2872,-33.80941235779038,-51.16726868111704,2024-05,0,5,2024
INC00389,2025-07-01,2025-07-01,08:52:00,Crédito,Payment Gateway,Roubo,5,8325.21,Média,Resolvido,0,CUST8723,-33.801831549406295,-51.18638635596495,2025-07,0,7,2025
INC00390,2025-08-11,2025-08-11,12:30:00,Fraudes,Atm Network,Fraude,38,13415.78,Baixa,Resolvido,4,CUST8189,-33.864992868772504,-51.18436263874667,2025-08,0,8,2025
INC00391,2025-12-24,2025-12-24,08:10:00,Pagamentos,Payment Gateway,Fraude,450,13379.33,Baixa,Aberto,0,CUST6386,-33.87394440340135,-51.131611602655376,2025-12,0,12,2025
INC00392,2024-10-28,2024-10-28,03:33:00,Crédito,Atm Network,Roubo,83,34520.89,Média,Em Análise,0,CUST7942,-33.845308370721774,-51.19802679043316,2024-10,0,10,2024
INC00393,2024-09-28,2024-09-28,05:45:00,Cartões,Mobile App,Roubo,240,21020.17,Alta,Fechado,3,CUST9759,-33.8812847807401,-51.18824467383746,2024-09,0,9,2024
INC00394,2025-07-20,2025-07-20,03:37:00,Fraudes,Mobile App,Roubo,338,7648.17,Alta,Aberto,3,CUST1244,-33.89673757785936,-51.11556345087869,2025-07,0,7,2025
INC00395,2024-09-05,2024-09-05,18:05:00,Canais Digitais,Web Portal,Erro,381,15685.03,Crítica,Aberto,3,CUST1020,-33.80541688288841,-51.11550859149818,2024-09,0,9,2024
INC00396,2025-11-10,2025-11-10,01:17:00,Investimentos,Atm Network,Fraude,353,17640.77,Média,Resolvido,1,CUST9585,-33.807425936755855,-51.16707565212364,2025-11,0,11,2025
INC00397,2025-09-18,2025-09-18,12:40:00,Fraudes,Web Portal,Fraude,102,19930.43,Média,Resolvido,3,CUST6767,-33.88373461462378,-51.19120469916313,2025-09,0,9,2025
INC00398,2024-11-09,2024-11-09,22:18:00,Investimentos,Atm Network,Erro,86,10255.31,Alta,Aberto,0,CUST4515,-33.85922597530703,-51.129502966619285,2024-11,0,11,2024
INC00399,2025-07-02,2025-07-02,12:10:00,Pagamentos,Web Portal,Roubo,459,25745.62,Média,Fechado,2,CUST2910,-33.81689636867273,-51.163986831222616,2025-07,0,7,2025
INC00400,2025-07-04,2025-07-04,00:23:00,Investimentos,Mobile App,Degradação,419,10549.07,Baixa,Fechado,3,CUST9481,-33.83389997011791,-51.19545353727951,2025-07,0,7,2025
INC00401,2024-03-16,2024-03-16,21:06:00,Pagamentos,Payment Gateway,Roubo,196,34946.14,Baixa,Aberto,3,CUST6882,-33.86052124908293,-51.18421730187002,2024-03,0,3,2024
INC00402,2025-10-20,2025-10-20,20:14:00,Cartões,Web Portal,Roubo,257,19809.28,Alta,Em Análise,2,CUST9552,-33.82558290028172,-51.1862785188036,2025-10,0,10,2025
INC00403,2025-01-03,2025-01-03,00:11:00,Investimentos,Atm Network,Erro,413,16058.38,Baixa,Em Análise,0,CUST9076,-33.81029526117898,-51.14108836561724,2025-01,0,1,2025
INC00404,2025-08-26,2025-08-26,06:14:00,Fraudes,Atm Network,Fraude,42,30592.72,Alta,Fechado,1,CUST2622,-33.80738416694741,-51.11018824163965,2025-08,0,8,2025
INC00405,2024-08-21,2024-08-21,20:18:00,Pagamentos,Mobile App,Roubo,18,6485.44,Baixa,Resolvido,3,CUST5314,-33.86211503880778,-51.120692796667655,2024-08,0,8,2024
INC00406,2025-10-15,2025-10-15,00:48:00,Fraudes,Atm Network,Fraude,396,34323.91,Média,Em Análise,2,CUST3453,-33.88264393199272,-51.14534839549828,2025-10,0,10,2025
INC00407,2024-10-11,2024-10-11,16:34:00,Crédito,Core Banking,Indisponibilidade,351,30341.82,Média,Em Análise,0,CUST3015,-33.8087161141806,-51.15778448350726,2024-10,0,10,2024
INC00408,2024-01-08,2024-01-08,11:37:00,Pagamentos,Payment Gateway,Fraude,314,25247.54,Média,Resolvido,4,CUST3800,-33.890744455413895,-51.13813232909312,2024-01,0,1,2024
INC00409,2025-10-22,2025-10-22,10:34:00,Investimentos,Web Portal,Degradação,390,8963.84,Baixa,Em Análise,1,CUST9772,-33.82783116087718,-51.155618725902,2025-10,0,10,2025
INC00410,2024-03-07,2024-03-07,07:45:00,Pagamentos,Payment Gateway,Degradação,213,26770.94,Alta,Aberto,2,CUST7752,-33.88595026851392,-51.17539008774237,2024-03,0,3,2024
INC00411,2024-08-21,2024-08-21,13:09:00,Fraudes,Mobile App,Roubo,361,35964.2,Média,Em Análise,2,CUST8453,-33.86106131453323,-51.132080254464775,2024-08,0,8,2024
INC00412,2025-11-24,2025-11-24,01:45:00,Cartões,Web Portal,Fraude,466,18193.81,Baixa,Resolvido,2,CUST3853,-33.858844425345495,-51.11267560542587,2025-11,0,11,2025
INC00413,2025-11-24,2025-11-24,08:02:00,Pagamentos,Web Portal,Roubo,93,19847.88,Média,Aberto,3,CUST3236,-33.88412420848879,-51.16271296693191,2025-11,0,11,2025
INC00414,2025-02-22,2025-02-22,20:25:00,Investimentos,Core Banking,Erro,60,9377.83,Baixa,Em Análise,4,CUST5176,-33.80773185659934,-51.11584615323087,2025-02,0,2,2025
INC00415,2025-04-06,2025-04-06,07:47:00,Crédito,Mobile App,Degradação,98,20690.73,Baixa,Fechado,1,CUST3155,-33.89973318319907,-51.156891795351655,2025-04,0,4,2025
INC00416,2024-11-23,2024-11-23,01:05:00,Canais Digitais,Atm Network,Roubo,97,7532.07,Baixa,Aberto,0,CUST6698,-33.81061914567833,-51.15986640569006,2024-11,0,11,2024
INC00417,2024-08-02,2024-08-02,20:28:00,Cartões,Core Banking,Erro,344,26133.04,Alta,Aberto,0,CUST7829,-33.81161706765245,-51.1971675642453,2024-08,0,8,2024
INC00418,2024-08-27,2024-08-27,11:04:00,Crédito,Core Banking,Roubo,89,22410.46,Média,Fechado,4,CUST9537,-33.868303634630195,-51.13047210986326,2024-08,0,8,2024
INC00419,2025-05-05,2025-05-05,01:47:00,Pagamentos,Payment Gateway,Fraude,449,10193.24,Média,Fechado,2,CUST2886,-33.82957157301207,-51.11924974748862,2025-05,0,5,2025
INC00420,2025-07-03,2025-07-03,04:14:00,Fraudes,Payment Gateway,Fraude,249,28726.53,Baixa,Em Análise,2,CUST7471,-33.87471910887017,-51.13364430804415,2025-07,0,7,2025
INC00421,2025-07-31,2025-07-31,11:35:00,Fraudes,Payment Gateway,Fraude,26,15072.09,Baixa,Em Análise,2,CUST9746,-33.8241226437746,-51.184863904860805,2025-07,0,7,2025
INC00422,2025-07-30,2025-07-30,14:42:00,Investimentos,Core Banking,Fraude,295,17724.32,Crítica,Resolvido,2,CUST4770,-33.84388802582122,-51.18967065324474,2025-07,0,7,2025
INC00423,2024-03-07,2024-03-07,15:22:00,Fraudes,Atm Network,Indisponibilidade,276,17067.53,Média,Resolvido,2,CUST9391,-33.869977454575235,-51.14271412483815,2024-03,0,3,2024
INC00424,2024-12-26,2024-12-26,05:45:00,Cartões,Web Portal,Erro,310,15064.0,Alta,Aberto,4,CUST3940,-33.85997652463623,-51.15984837458154,2024-12,0,12,2024
INC00425,2024-02-12,2024-02-12,17:43:00,Fraudes,Payment Gateway,Erro,126,10142.98,Baixa,Fechado,3,CUST4490,-33.831011126776154,-51.15709022165144,2024-02,0,2,2024
